timestamp;position_lat_deg;position_long_deg;altitude;distance;speed;speed_kmh;heart_rate;enhanced_altitude;enhanced_speed;cadence
2025-09-22T14:57:38;46.32569815032184;-0.3833747562021017;72.39999999999998;6813.56;7.343;26.4348;164;72.39999999999998;7.343;0
2025-09-22T14:57:46;46.3252513948828;-0.3839148860424757;71.60000000000002;6878.35;7.875;28.35;163;71.60000000000002;7.875;0
2025-09-22T14:57:48;46.3251340482384;-0.38406718522310257;71.20000000000005;6895.9;8.155;29.357999999999997;163;71.20000000000005;8.155;0
2025-09-22T14:57:55;46.324720568954945;-0.38466338999569416;70.39999999999998;6960.93;9.723;35.0028;163;70.39999999999998;9.723;0
2025-09-22T14:58:01;46.324257384985685;-0.38516487926244736;68.60000000000002;7025.3;11.16;40.176;163;68.60000000000002;11.16;0
2025-09-22T14:58:06;46.32381431758404;-0.38562177680432796;66.79999999999995;7085.83;12.261;44.1396;164;66.79999999999995;12.261;0
2025-09-22T14:58:08;46.323619186878204;-0.3858055081218481;66.0;7111.72;12.876;46.3536;165;66.0;12.876;0
2025-09-22T14:58:13;46.323087522760034;-0.3862907364964485;63.60000000000002;7181.65;14.043;50.5548;166;63.60000000000002;14.043;0
2025-09-22T14:58:14;46.322981994599104;-0.386394253000617;62.799999999999955;7195.83;13.688;49.2768;166;62.799999999999955;13.688;0
2025-09-22T14:58:18;46.32257379591465;-0.3868270106613636;60.200000000000045;7252.14;14.024;50.486399999999996;169;60.200000000000045;14.024;0
2025-09-22T14:58:21;46.3222863804549;-0.38716765120625496;58.200000000000045;7293.48;14.024;50.486399999999996;168;58.200000000000045;14.024;0
2025-09-22T14:58:25;46.321959821507335;-0.3875897638499737;54.60000000000002;7342.21;11.243;40.4748;167;54.60000000000002;11.243;0
2025-09-22T14:58:26;46.32187851704657;-0.38766310550272465;53.799999999999955;7352.86;10.758;38.7288;167;53.799999999999955;10.758;0
2025-09-22T14:58:28;46.3216991443187;-0.38776285015046597;52.200000000000045;7374.25;10.712;38.5632;169;52.200000000000045;10.712;0
2025-09-22T14:58:33;46.32127158343792;-0.38792612962424755;49.60000000000002;7423.42;9.004;32.4144;168;49.60000000000002;9.004;0
2025-09-22T14:58:34;46.32121190428734;-0.387960746884346;49.200000000000045;7430.57;7.866;28.3176;166;49.200000000000045;7.866;0
2025-09-22T14:58:36;46.32112707942724;-0.38803769275546074;48.39999999999998;7441.71;5.617;20.2212;164;48.39999999999998;5.617;0
2025-09-22T14:58:39;46.32101149298251;-0.388121847063303;47.0;7456.13;4.908;17.6688;162;47.0;4.908;0
